Gene,logFC,logCPM,F,PValue,FDR
KRIT1,0.329338687795853,5.5051660145365,10.9713218409798,0.00337023687479616,0.0213230157127997
MAU2,-0.23402485249842,6.14773339255643,10.9653184502619,0.00337733697683077,0.02136010997874
UPF3A,0.302936924157356,4.65310997401708,10.9623125297688,0.00338090698790059,0.0213700091257048
USP35,-0.34048806430654,3.25938213369164,10.9619665148105,0.00338137755886862,0.0213700091257048
EHD4,-0.314654926388506,5.31673495657925,10.9533746062777,0.00339152000295426,0.0214262657779027
MESD,0.251670684593164,6.47482290582011,10.9461115214746,0.00340016643024881,0.0214730334984184
CADM1,0.291889175968158,6.66511611568246,10.9446067337637,0.00340196216029472,0.0214765187055388
7-Mar,0.295312277057224,6.47836952300099,10.9398233486902,0.00340767779322328,0.0215047385883747
DDX42,0.211770548765477,7.65978331279851,10.9364187678184,0.00341175197652974,0.0215225829838372
SNHG9,-0.464924816295194,3.16046657682897,10.9335262611552,0.00341528031942231,0.0215369722407398
FAM53A,-0.677498856004744,0.996813876082924,10.9338056210608,0.00341903045726885,0.0215527491329697
PIN1,-0.287771250152044,6.57632662563209,10.9240305509435,0.0034266237785047,0.0215899649532039
RAD23A,0.265221991419804,7.00623463841118,10.9233562103461,0.00342743507104899,0.0215899649532039
SMC1A,0.236484341648651,9.29575302399827,10.920711095645,0.00343062034001782,0.0216002716551334
TYK2,-0.231910574096033,6.41181028054964,10.9199208343101,0.00343157333198372,0.0216002716551334
CEP83,0.32497161057267,5.01061585092953,10.9160315846117,0.003436268907941,0.0216219456867745
ZNF613,0.470929915425786,2.3044947036562,10.9103437368515,0.00344330503072112,0.0216583259236542
LSM2,-0.318942591887499,5.666465358565,10.8970334359708,0.00345928253520041,0.02175090031055
HAPLN2,-0.809905840366696,0.652553350122044,10.8952062972015,0.00346575379066338,0.0217836566980684
SLC17A5,-0.330862122471956,4.66128552474323,10.8890146410532,0.00346905776939831,0.0217964888815252
PMPCA,-0.281753721632468,7.11087991779167,10.8808367684746,0.00347903922839622,0.0218512518433936
MAP1LC3B2,-0.760919487834277,0.662337570553571,10.8792531067565,0.00348323144893634,0.0218667110514644
DCAF16,0.259385839898367,6.67014940404628,10.8767589008485,0.00348403348213706,0.0218667110514644
ZNF500,-0.359194458803282,4.17023447891931,10.8721947329364,0.00348965295833166,0.0218940217945329
AFDN,0.262905534349026,7.86443529104378,10.8600335389224,0.00350459985330522,0.0219781447548069
USP8,0.377214392301206,5.79879856148397,10.8592180613815,0.00350560701116288,0.0219781447548069
FAS,0.357115425177818,3.60007428265253,10.8574977121012,0.00350777011147149,0.0219837236822747
AEBP2,0.356137569268608,5.62163999992329,10.8556576437305,0.00351000431289029,0.0219897440008577
CCR10,-0.794278873978793,0.542210818326213,10.8565105826835,0.00351427534271133,0.02200465754166
MADD,-0.260096987637057,5.95998112567843,10.8516715636533,0.00351493371365101,0.02200465754166
NAP1L1,0.241545535446772,9.68099941099545,10.8489332776408,0.00351832357710136,0.0220178959341182
FAM131A,-0.431951168420302,3.17797230201138,10.846001324321,0.00352205055455103,0.0220332336503181
UBFD1,-0.255284694945633,7.02450851702173,10.8431591617646,0.00352548615743873,0.0220467381363047
TRAPPC2L,-0.336756496567619,5.87841105205204,10.8353494729219,0.00353520009804924,0.0220994804101804
PIGH,-0.31084358462622,4.66086513056835,10.8242245919896,0.00354909742939382,0.0221746323908552
C16orf74,-0.500584686647517,2.05147384914306,10.8239024194488,0.00354979056691323,0.0221746323908552
GTF2H3,-0.264660171180874,5.92146334193906,10.8077978215792,0.00356970353662164,0.0222909588655729
FAM43B,-0.501423021765215,1.72100727676952,10.7927603258224,0.00358922518962327,0.0223992956545764
SNU13,-0.315443709334995,6.98993194163891,10.7920055798666,0.00358964734601024,0.0223992956545764
PET100,0.368752669787762,5.22122718832374,10.7891544214591,0.00359326329741236,0.0224137587041625
PPM1A,0.304952190062153,5.72937363964868,10.7860783653945,0.00359716598130946,0.0224299992175114
PSMG3-AS1,-0.591560276249884,1.89360999534161,10.7750829490111,0.00361171466035676,0.0225125867601877
EEF1D,-0.316186104156523,8.02045643392556,10.7735450590397,0.00361311836565837,0.0225126043215744
SPG7,-0.240408133835575,6.41655848247715,10.7716667897606,0.00361551658091806,0.0225126043215744
TRAPPC9,-0.286864139558965,4.27983176093493,10.7715918427967,0.00361562908512255,0.0225126043215744
LIMD2,-0.328360756173297,4.85267034944727,10.7571622367619,0.00363409975626199,0.022615631293437
OARD1,0.280015459199985,4.33604043975874,10.7566247274264,0.00363479536889191,0.022615631293437
RIOK2,0.261942008390425,5.44559819444554,10.7513225029518,0.00364159995832359,0.0226498072335789
GPR137,-0.324428660203253,5.14690344087902,10.7498219881738,0.00364353555783976,0.0226536856109692
NUS1,0.344809274403639,6.31294920881272,10.7481079348282,0.00364573906545364,0.0226592263153789
ARL1,0.251091777236748,6.34268006438858,10.7436374968057,0.00365150543559588,0.0226851817017494
SART1,0.287130900984254,6.76083532543557,10.7428338684932,0.00365254286637688,0.0226851817017494
PLPPR2,-0.288819234026554,5.12190143629453,10.7410454899421,0.00365485839230888,0.0226914005759098
HIP1R,-0.260750095111873,5.67690050546095,10.7338000645799,0.00366423366944576,0.022735947841854
ZNF143,0.324611911342935,4.76759135055688,10.7334694200284,0.00366466714026872,0.022735947841854
SESN2,-0.334162249128041,6.99026048336785,10.7274270394332,0.00367249989955096,0.0227707500888527
FAM98A,0.26922243706506,6.86491029337852,10.727108048477,0.0036729143401746,0.0227707500888527
IRAK1,-0.247515454992788,8.31976520072022,10.7208845536175,0.00368101085543355,0.0228127542820946
CALU,0.221983625074147,7.98293827234965,10.7195322865189,0.00368277276609832,0.0228154842409234
JMJD7,-0.429519564102908,2.55571597309243,10.7161055210163,0.00368743591154176,0.0228361795009613
WASF3,0.326945396088644,4.68713398548864,10.7147416258399,0.00368903159652505,0.0228378700414491
MTHFD1L,-0.228163503872495,6.94196663924392,10.7118160626878,0.0036928445113828,0.022853280764708
MUS81,-0.267155650863571,5.24052017876148,10.7052983151769,0.00370138042875317,0.0228978984173601
CWF19L1,-0.317758185586819,5.89071053531167,10.6974752109688,0.00371164484408395,0.0229479723593002
CCDC12,0.327625415624102,5.56970846140929,10.6969836764688,0.00371229131338288,0.0229479723593002
UBAC2,-0.311985540521326,5.81734903177597,10.6960933652463,0.00371346199304325,0.0229479723593002
PTPN2,0.279750167281796,5.21770657979463,10.693696026937,0.00371661769268212,0.0229592562010195
AC009506.1,0.776422626078521,0.219657763963985,10.6971848765932,0.00371913145476897,0.0229597061004891
RAB4B,-0.694376513923227,1.68217829985279,10.6921327363438,0.00371935004998656,0.0229597061004891
UBL7,-0.326007511625176,6.33923083424613,10.6893845015324,0.00372229706457491,0.0229599763123978
H1F0,0.305251956227802,7.94745393203285,10.6886952064551,0.00372320559767485,0.0229599763123978
CCDC157,-0.506211311306705,2.27057557726195,10.688756666964,0.00372338316197809,0.0229599763123978
CYB561,-0.330976980617382,3.98743730235738,10.687045451723,0.00372541081202633,0.0229618478353579
HOTAIR,0.298642128574791,4.35608049798795,10.686265653235,0.00372642679135732,0.0229618478353579
FAM3C,0.35289414325957,4.63087434610025,10.6852976241237,0.00372770034708307,0.0229618478353579
NEK3,0.264160339332875,4.83763518220165,10.6843063619698,0.00372900621628307,0.0229618478353579
PLEKHG3,-0.28115271305085,5.1218516649641,10.6774108216759,0.00373813235053055,0.0230098371352087
CTSO,0.658785263802248,1.22055930222934,10.6728710858052,0.00374511274011027,0.0230440904425039
PIANP,0.488918997491702,2.9574099415486,10.669891147742,0.00374817996899997,0.0230440904425039
GORASP1,-0.256744703122573,5.77159606614552,10.6698111024273,0.00374820990727487,0.0230440904425039
TTK,0.313514509804549,6.62749930809747,10.6691888962452,0.00374903568012241,0.0230440904425039
DPYSL5,-0.220561196164553,6.73570427129702,10.6675386039719,0.00375123006207946,0.023049373043368
CHCHD10,-0.327123098232208,7.06098473277224,10.6629775964317,0.00375730197729126,0.0230780084098603
MBNL1,0.43251577316008,6.34610238484056,10.6611834836956,0.0037596938239014,0.0230780084098603
SNAI3-AS1,-0.489172422189762,1.91132890138652,10.6612821171944,0.00375990024655027,0.0230780084098603
CRKL,-0.2174162252076,7.6470134502922,10.6579757708638,0.00376397331281154,0.0230923406170503
BCAP31,-0.270362885461136,7.74280439802205,10.6564969719326,0.00376594823132646,0.0230923406170503
YTHDF3-AS1,-0.907487573932538,0.411548644697159,10.660858352392,0.00376624760671919,0.0230923406170503
DTWD1,0.389324435534711,3.8979149536972,10.6522564155495,0.00377164558485593,0.023112316692591
BRD3OS,-0.280960411296079,4.8963981207005,10.6515633691392,0.00377255504535735,0.023112316692591
EFCAB2,0.441025882085917,2.59519881249243,10.6509269795872,0.00377352141529099,0.023112316692591
LINC01521,-0.419449605219402,2.46840661439051,10.6492778629994,0.00377579434608522,0.0231180372976977
AC022211.3,-1.32777261524138,-0.974469874533488,10.5842629287106,0.00377886314430655,0.0231286249732708
WDR46,-0.319529184202405,6.18756399425391,10.6428193142109,0.00378426998562047,0.0231535101246361
HPCAL1,-0.300485872563541,4.38462568784625,10.640181074097,0.00378782990959139,0.0231670815511884
ZNF688,-0.509451337235417,3.1301538502644,10.6374030473985,0.00379163876082815,0.0231821653131937
ULK1,-0.271632814228271,5.63636467687734,10.6312955157986,0.00379978588133275,0.0232237532839261
NT5C3A,0.274280103912601,5.25717426683209,10.6237918707787,0.00380992263664627,0.0232697060961851
ANP32A,0.219717328054962,8.77819478785609,10.6237330391494,0.00380999994983872,0.0232697060961851
RELL2,-0.458205503548856,3.13468265758513,10.6177132061932,0.00381825251041238,0.023311862745679
ZNF707,-0.369025389998736,3.70400582442449,10.611392200115,0.00382678861660463,0.0233557201323067
IGFBP2,-0.33057984007125,6.57526203238363,10.6098834660568,0.00382879274190157,0.023355825971286
VXN,1.65053062276803,-1.61252285559251,10.5197646389627,0.00382951137059601,0.023355825971286
GNB5,-0.331628808324051,3.51360643832282,10.6049036170978,0.00383563312820141,0.0233849016919229
AC103739.1,2.00338915130119,-1.62819738060318,10.477857841109,0.00384125076388719,0.0234108844649757
PALM2-AKAP2,0.286639304537622,5.89940408773071,10.5991003106649,0.00384349578533792,0.0234163014218929
RBM48,0.316241874619585,4.30323477216963,10.5965602873135,0.00384698508471119,0.0234292925829359
LSM11,-0.271548066862532,5.27630796851983,10.5851684978408,0.00386258813333897,0.0235108995019593
DDX51,-0.249102829729831,5.89964502461949,10.5838112580202,0.00386444953156249,0.0235108995019593
DSC2,0.350240040399151,5.52511235658962,10.5837970257156,0.00386446963897606,0.0235108995019593
ARHGAP45,-0.361212577382561,3.5034754508989,10.5793692766884,0.00387061959211199,0.0235400203865465
CYBA,-0.352167522982494,6.21933378991541,10.5781251992469,0.00387227413610862,0.0235417905753702
MORC2,0.222383092878628,6.23824434958925,10.576631487814,0.00387433231457413,0.0235460125812872
LRRCC1,0.47376151171264,3.83994783403212,10.5538919519835,0.00390585065810648,0.0237287373599531
NPR1,-0.870978600160122,0.0971914259360335,10.5583617710746,0.00390714701229854,0.0237287373599531
MAP1S,-0.299060822956712,5.10081308637677,10.5474729362248,0.0039147672823072,0.0237666567849213
LINC00632,0.52480023528269,4.42064918921776,10.5329831358836,0.00393503623960839,0.0238813130801682
ISCU,0.241198258103065,6.10427266865894,10.5303463806889,0.00393872244041603,0.0238952851919266
POLR3C,0.23312562806166,6.01085406565883,10.5263787928638,0.00394429694276633,0.023900995519525
NEU3,-0.265949051560076,5.32420806481272,10.5262697008328,0.00394445500674833,0.023900995519525
ISY1,0.283008224201907,5.90737725808873,10.5255462945927,0.00394546786649922,0.023900995519525
GOLGA5,0.239197022574006,5.61683007752268,10.5251299390132,0.00394605398974703,0.023900995519525
ACADSB,0.317188318906744,5.98996367487375,10.5247520794901,0.00394658509360395,0.023900995519525
XPC,0.265284112220311,5.78940119699166,10.5221585345374,0.0039502363878734,0.0239147200115786
EPOP,-0.288190541028551,5.19079586718171,10.5200469277529,0.00395321891690658,0.0239195244038779
TTC1,0.246918409182817,6.3125539337469,10.5185748999648,0.00395528657704693,0.0239195244038779
PRR36,0.480779774064085,3.48874230327299,10.5175980514057,0.00395670779430193,0.0239195244038779
EDC4,-0.234222610229483,6.97447216927524,10.517357733923,0.00395700351634147,0.0239195244038779
BORCS6,-0.369440942390362,3.91562657317538,10.5167016865617,0.00395795674863195,0.0239195244038779
WIPF3,0.542262462504547,3.03925714748045,10.5138582607428,0.00396201579571483,0.0239356769519987
MELTF,-0.386046046568727,3.36401389021271,10.5048097774549,0.00397482327609193,0.0240046515162656
SQSTM1,-0.277191257625716,6.3687139633125,10.5012829527537,0.00397975926131211,0.0240260571349003
TRIM16,-0.335885675114964,4.18146538592681,10.5000502724546,0.00398153358465571,0.024028367309565
AC036176.1,-1.68969474117075,-1.02847110941759,10.4913990398975,0.0039942214492773,0.0240965155636694
ROCK1,0.325373415015385,6.95938936903821,10.4892425639449,0.0039968981076763,0.0241042412599158
CCNT2,0.346535221973397,6.03830584243543,10.4847962516427,0.00400324858653623,0.0241341096700889
NUP37,-0.309552590857285,5.46911140427885,10.4816706457832,0.0040077227102011,0.0241443243307309
RIMS3,-0.382048859475893,4.23727155950593,10.4815682059705,0.0040078873704596,0.0241443243307309
GADD45B,0.409087672688829,3.59394318779029,10.4807060714505,0.00400913806650096,0.0241443243307309
H1FX,-0.292211595127468,7.56938475298716,10.4789792822492,0.00401157212152977,0.0241505593620408
STAU1,0.216511915829329,7.59730678897892,10.4744511524577,0.00401806521802795,0.0241702914065549
SEC31A,0.27865175358624,7.2533473047183,10.4743690062895,0.00401818317631685,0.0241702914065549
ZNF771,-0.309101672054436,4.82792046342746,10.4737726341086,0.00401904938191932,0.0241702914065549
ZNF628,-0.404753793954933,3.13648400097034,10.4682195342843,0.00402710240127717,0.0242042222745833
ZNF37A,0.383408138542634,5.5506464625946,10.4678905263977,0.00402749511148372,0.0242042222745833
ITGB1,0.272541281874496,6.97447945154288,10.4638323093667,0.00403333796992879,0.0242309023621401
SPATA7,0.366454278311967,3.25235562837785,10.4617077145786,0.00403646044216732,0.024241226432856
C2orf72,-0.376165671170484,3.09392494341803,10.4477354484459,0.00405670807449905,0.024354353829729
SERHL2,-0.391011238186564,3.0252805177146,10.4441514197964,0.00406192332162184,0.024377187372653
HSF1,-0.273157937930377,6.47593370947427,10.4429644573431,0.00406353939467778,0.024378412504693
PEX11G,-0.577262898114577,1.10750543939673,10.4431155885427,0.00406608700199071,0.0243852234026994
PIP4P1,-0.298375285303682,5.22244193032066,10.4394293012626,0.00406868532514097,0.0243923336194041
ZFYVE1,-0.293309201488297,3.97754556208939,10.4360845182044,0.0040735785205173,0.0244076938734501
CACNA1H,-0.251058818197167,5.42413935005247,10.4357282016086,0.00407407469844106,0.0244076938734501
MMP17,-0.525226231939982,2.40077075668751,10.4341935036152,0.00407657976546142,0.0244142303955799
PSMD13,-0.233749426981406,6.90347288262056,10.4312551565428,0.00408059485162082,0.0244219326311408
DAGLA,-0.404952423809413,3.07815038145622,10.4312651046054,0.00408069475505857,0.0244219326311408
LMNB1,0.206997302952224,8.1127743833761,10.4266500699429,0.00408732409954675,0.0244531316364429
RNASET2,-0.298452210260073,5.28886611822482,10.4197625276223,0.00409741694148038,0.0245050228304816
ANKRD39,-0.469659413109087,2.97527382942234,10.4171337077115,0.00410138528074941,0.0245202625545081
AP5B1,-0.255050217401908,5.48741182875341,10.4127649529153,0.00410769388046016,0.0245430359588509
MST1R,-0.955351025788551,-0.00504361142255802,10.4197329501248,0.0041080374100011,0.0245430359588509
CNTD1,0.71728339164176,0.855907137562072,10.4115546272011,0.00411085903016045,0.0245513981372364
SREK1IP1,0.351583200027762,5.90562270474359,10.4079065437371,0.00411484247771157,0.0245598273034181
TRAF3,-0.24295039869956,5.82310995923145,10.4073044598723,0.00411573025724627,0.0245598273034181
PATZ1,-0.236206207906365,6.17590124162815,10.4067562991008,0.00411653771667393,0.0245598273034181
ANXA7,-0.224775308757902,6.37228366104861,10.4038827770972,0.00412077605266639,0.0245766215286141
NCS1,-0.258617342747659,6.28782147218851,10.4010921091906,0.00412489720481332,0.024592705503559
MCU,0.26490495840616,5.5318490169606,10.3975362301679,0.00413015591198625,0.0246037899262908
GNL2,0.22733084523257,7.20007356195143,10.3965368377964,0.00413163338300239,0.0246037899262908
USP1,0.256162030521242,8.07778998097815,10.3963708357914,0.0041318789995239,0.0246037899262908
KIF23,0.230154626650257,6.9665787844276,10.3959809958414,0.00413245631798004,0.0246037899262908
PUM3,0.253390208566774,5.73727278417794,10.3934034343979,0.00413627542052347,0.0246118643091826
CDC42EP3,0.353075803671367,4.18723371517325,10.3931559836091,0.00413666339773242,0.0246118643091826
NDUFA6,0.261541744701497,6.23922580970795,10.3912184853874,0.00413951450441349,0.0246128714301923
MTHFR,-0.312326055013459,4.31634178343076,10.3901607799564,0.00414110439535164,0.0246128714301923
ODF2,0.233252483704451,6.63179972258305,10.3901434662598,0.00414110920333075,0.0246128714301923
CYFIP1,-0.217436136137861,6.68030052744836,10.3830224371148,0.00415169170632421,0.0246672777017873
HS1BP3,-0.263653924464116,5.10995042707634,10.3795169514563,0.00415692063996629,0.0246881866396664
ATF7IP,0.349770293488603,5.87150203163929,10.378740161859,0.00415807058659504,0.0246881866396664
AC004477.1,-0.743427710258985,0.725369248111785,10.3780073998028,0.00416445353649867,0.0247175849986889
SLC27A5,-0.402876941492506,3.04113427059802,10.3701155268759,0.004171044728058,0.0247481987198108
PTCD1,-0.281648778009074,5.32519768059007,10.3654521985443,0.00417793601293017,0.0247783038593838
SPATA5,0.348645664463974,4.46083521339396,10.3647558421469,0.00417898881261008,0.0247783038593838
PLEKHM1,-0.34538251475303,4.29028232497074,10.3613196731178,0.00418415152857165,0.0247883036894288
PLTP,-0.295415054945825,4.72068472678281,10.3608828327899,0.00418479553465121,0.0247883036894288
CDR2L,-0.299034355222287,5.5258722511478,10.360753959908,0.00418498234997595,0.0247883036894288
MIER1,0.381900033539035,6.30447378481823,10.3585247918332,0.00418832664277516,0.024788720222162
STARD10,-0.380818854094687,4.22246138544341,10.3580598410901,0.00418904440423164,0.024788720222162
FARS2,-0.355415835948313,3.88431926650437,10.3578575333214,0.00418935975954295,0.024788720222162
NEU1,-0.310806794409061,5.33633284561603,10.3560463679313,0.00419205768992309,0.0247961863906173
FBF1,-0.24413956566957,5.28039370205617,10.3539104744474,0.00419527222158265,0.0248067021157007
ELP6,-0.326810359569547,6.11791241453733,10.3474734690712,0.00420497076909343,0.0248555375895814
ZNF554,-0.452473799442246,2.36527608290293,10.345605419699,0.0042080266504471,0.0248561745094485
SGCB,0.289826519428072,5.33874052299672,10.3450593386054,0.00420861989613551,0.0248561745094485
FBXO22,0.272709076211999,6.74996578471759,10.3445419374139,0.00420939732802197,0.0248561745094485
FADS2,-0.267249609915092,5.89174407941853,10.3404661242617,0.00421556231253295,0.0248840679959637
NOSIP,-0.341819651784936,5.63623104116177,10.3261592346855,0.00423728129332183,0.0250037248156168
AL365295.1,0.790737429204518,0.151213224085325,10.3249515192532,0.00424536863051028,0.0250428885460849
LINC00997,0.754476296248697,1.76580100278561,10.317713549624,0.00425052100925425,0.0250588430368292
DSP,0.264336482023405,8.01494261347048,10.3168633282061,0.0042514532915238,0.0250588430368292
HIST1H2BH,1.09072012969496,-0.435009595069354,10.3263236294753,0.00425242731946656,0.0250588430368292
SATB2-AS1,0.343488172607619,3.71611164380198,10.3147528704049,0.00425471438195211,0.025063766127187
CWC15,0.281659385933915,6.26932509485449,10.3029730842274,0.00427273454015931,0.0251613351195057
ACO1,-0.235433771301782,6.12744306877963,10.300527517103,0.00427649384712561,0.0251748867250156
MTHFSD,-0.278939441454912,4.29911451801253,10.2959288055457,0.00428359379908306,0.0252080881168944
ERP29,0.251599047751187,7.27799352860284,10.2947840695736,0.00428533543471784,0.0252097450139142
RBPMS,0.345919602880306,3.60354929352097,10.2916727399459,0.00429017689397765,0.0252296301946247
PSMG3,-0.350144164979879,6.21126077648469,10.2900224961608,0.00429268220935008,0.0252357681398156
COA6,0.315495769858573,5.78620430729591,10.2824471275366,0.00430439855865462,0.0252960331905142
AL358472.4,0.825934862708357,-0.233401258836556,10.266886832995,0.00433144393872781,0.025446312026565
GNPNAT1,0.308569800976765,6.09277876936008,10.2635436317421,0.00433378864844278,0.0254514268040861
ISCA1,0.273734410349699,5.26172447091854,10.259452036629,0.00434018339038123,0.0254737208391222
ILRUN,-0.237989376875244,6.178100782569,10.2592242732528,0.00434053554434712,0.0254737208391222
DAPK3,-0.338075148427971,5.68356171361283,10.2527395050598,0.00435068991002064,0.025524638799326
SLC25A25,-0.295931517553996,4.27295949998617,10.2517593232105,0.00435224496816319,0.0255250888655929
RNF10,-0.236994119391403,7.02709622922538,10.2480839123242,0.00435798958135107,0.0255432539196303
PEX19,-0.225343122003068,6.7946490246075,10.2478855946284,0.00435830105683024,0.0255432539196303
TNFSF9,-0.388614522751146,2.96478659424153,10.2415489891621,0.00436838356412008,0.0255936581669825
THORLNC,1.06150911374272,-0.399184880190625,10.2482275976455,0.00437193049113029,0.0256057502916742
PIK3R5,-0.851571871449332,0.435152535352324,10.2330422607229,0.00439005419660162,0.0257031793009574
VAC14,-0.263421829031491,5.67417222424955,10.2252736705171,0.0043939734015601,0.0257174050004531
ROGDI,0.352723706232565,4.62620539848041,10.2199167268207,0.00440248073161122,0.0257584657106063
NXT2,0.434955068293114,4.67400957666524,10.2168972192965,0.00440727815273991,0.0257612294457745
CCDC142,-0.314931024198341,4.45590242669912,10.216877389323,0.00440731870358481,0.0257612294457745
ARL8A,0.305288963050061,5.4670392042525,10.216663198771,0.00440764143651339,0.0257612294457745
CSDE1,0.228938508549975,10.0951824823989,10.2158573766117,0.004408921175273,0.0257612294457745
ADPRHL2,-0.326513310485365,5.09062226172623,10.2146420148374,0.00441086415854899,0.0257638635187777
PDAP1,0.243282613928813,7.33729158179536,10.2111158166467,0.0044164705182801,0.0257878863607116
UBALD2,0.319083608441645,6.14964443172675,10.2096999281633,0.00441872811715713,0.0257923460685717
DNAAF3,-0.433934166674971,2.50346437175356,10.2073852139215,0.00442259738179536,0.0257984149927472
TOM1L2,-0.331138037261485,4.8518138598589,10.2071815830188,0.00442275619011535,0.0257984149927472
ANKRD49,0.357740492594888,4.80836522057026,10.2023304719359,0.00443050544457881,0.0258299683101187
FADS3,-0.358207053094401,3.954771814701,10.2016855383477,0.00443155817183993,0.0258299683101187
EEFSEC,-0.266475994718157,4.88308044158893,10.2008741317196,0.00443283575090343,0.0258299683101187
SOX18,-0.591896653494245,2.16011116151436,10.2002332861681,0.00443414954657661,0.0258299683101187
VPS36,0.304083654990172,6.06627798415281,10.1962842838499,0.00444017763808108,0.0258563598985187
INTS9,-0.324533594140336,4.25045336506247,10.1901337311256,0.00445006887519105,0.0259032318753606
TCTE3,0.437930580976721,2.87024156985827,10.1894669933853,0.00445122720805021,0.0259032318753606
SHPK,-0.310995955515879,5.08793082305393,10.1876374216048,0.0044540733701823,0.0259110615935201
ZNF579,-0.312818766915348,4.77730679742203,10.1820638867558,0.00446305091955471,0.025954542666565
COASY,-0.22997044847538,6.83924233604448,10.1786753025247,0.00446850610125768,0.0259752054602643
RBM4,0.237325333941371,7.41912094730501,10.1779897367275,0.0044696128473558,0.0259752054602643
ANKRD17,0.295198460999324,7.69600473199375,10.1762754843672,0.00447238209711538,0.0259825535964987
FOXP1,0.243154753815951,5.44651712989088,10.161610172638,0.00449615303657824,0.0261118662393407
EPC2,0.373732547199263,5.11630955156694,10.1590107162424,0.00450038438644182,0.026127651922093
FAM20C,-0.36326628072264,2.81855059690778,10.1577987673868,0.00450249918187928,0.0261311431510345
PRR7,-0.375360408285674,3.95692160678746,10.1555110190872,0.00450610528401516,0.0261432842183487
CEP57L1,0.361329677822024,4.42860988249833,10.1531286476554,0.0045099767011175,0.0261569559024168
UQCRFS1,-0.250298876497009,6.58629093790975,10.1499103053183,0.00451521445875967,0.0261785402434333
SNRPE,-0.283899749491173,7.3082576821029,10.1462589842689,0.00452118169815356,0.0262043381001408
MCM5,-0.241643398512783,7.77847704111015,10.1376329640924,0.00453531430223176,0.0262774284370247
RRBP1,0.225883932640399,7.08460259820671,10.136072658513,0.00453787602254775,0.0262834509913819
NDUFA11,-0.320529770166561,7.056928614173,10.1321110948984,0.00454438704831328,0.026312336276384
SMC3,0.296110062356044,8.25146480438751,10.1290900531386,0.00454935901202436,0.0263322938993002
SUPT16H,0.216990105324136,9.11949162797727,10.1240027016118,0.00455774561261318,0.0263719958938938
UBTF,0.225766761785439,7.83690931097526,10.1214846269343,0.00456190312357889,0.0263872091563528
RNF185,-0.248670304969027,5.41149291139232,10.1193096373712,0.00456550279604009,0.0263979344547769
ADA2,2.08934722468378,-2.21486788049236,9.85323610141749,0.0045668151405316,0.0263979344547769
RYK,0.246089223952441,6.12211545654838,10.1150957774925,0.00457247103858741,0.0264207028281013
TBK1,0.347419051537985,5.67691769862635,10.1142851531031,0.0045738144766127,0.0264207028281013
DDIT4L,-0.447838726233671,2.30991811732831,10.1107193699321,0.00457998154902308,0.0264450072117783
PIM3,-0.301874639900077,6.36852650641361,10.1098997260297,0.00458108517146004,0.0264450072117783
AC004812.2,0.373237912967896,2.59043750597566,10.1053079572464,0.0045888356416341,0.0264781114934588
CCDC121,0.484748742482438,2.68151762580309,10.1046691741321,0.00458988692806221,0.0264781114934588
RNF125,0.286750191993158,4.99235322416809,10.1003875794723,0.00459690713634868,0.0265097523768191
SMC5,0.42797623755397,6.28440548365613,10.0937689887038,0.00460794200783935,0.0265645164298345
NIPBL-DT,0.331431830686131,4.42165548557067,10.0923547496225,0.00461032051068039,0.0265693571219651
CTCF,0.228077145976804,6.86291871084133,10.0846831155095,0.00462314600873274,0.0266343807096361
TMEM120A,-0.471727373959988,3.81036438012986,10.0800868544069,0.00463090682708345,0.0266701925538435
APIP,0.275864717359696,5.35757162146855,10.0771356469209,0.00463582031157264,0.0266895876957696
MRPL23,-0.543713751682009,3.89018992177832,10.0757173962118,0.00463823718263819,0.0266946010651437
RPL3,-0.275826104907036,11.1083305243914,10.0728826867168,0.00464297561733961,0.0267103281157168
TSR2,0.239414494076626,6.11910531684993,10.0721351654788,0.00464423583075119,0.0267103281157168
ZCCHC17,0.272695092896221,6.01812971926962,10.0713192765104,0.00464561075706577,0.0267103281157168
PARM1,0.328352275850663,4.19361105946132,10.067739469913,0.00465166871256792,0.026736255656191
ST3GAL5,-0.325119008437989,3.71340016436584,10.0665421117313,0.00465371017395512,0.0267390881409348
WBP2,0.248433292564369,6.83130292160956,10.0633577940245,0.00465905064641216,0.0267608677514811
KIF5C,0.360723930384173,5.00683661650733,10.0526225216662,0.00467724833115505,0.0268564581595355
STOML1,-0.465594546280038,2.73169185095236,10.0504284527068,0.00468119751535679,0.0268701982380819
GNAS-AS1,-0.568274096280426,1.40505509111679,10.0454935144463,0.00469038944119076,0.0269140126592222
NCOA6,0.327864643136487,6.37880926228118,10.041127569649,0.00469680832422891,0.0269418912046964
PPIL3,0.275854733073326,4.87551506421109,10.0396973471514,0.00469925562815265,0.0269469769763148
CALD1,0.280901399305112,7.16198500381753,10.0263769416266,0.00472204854492804,0.0270623357714895
NUP160,-0.232104531411272,7.34864687733271,10.0261094384014,0.0047225076844375,0.0270623357714895
TRAF2,-0.295509630753489,5.13283752896857,10.0134485851714,0.00474430365485837,0.0271634333755724
EWSR1,0.203269332381319,9.16559177668343,10.0131788308484,0.00474475979623431,0.0271634333755724
ZNF260,0.392829279659603,4.33329396597352,10.0131268556222,0.00474486940001889,0.0271634333755724
IGFBP5,0.299573670640747,4.90344846545781,10.0098611706783,0.00475049744048288,0.0271866386501085
